Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Payment_Mode
ORD-002625,2023-10-07,CUST-0221,John White,Home Office,North,Wisconsin,PROD-0008,Technology,Accessories,Smart Monitor 281,13173.06,7,0.3,-2273.55,256.42,Net Banking
ORD-002626,2021-11-11,CUST-0178,David White,Corporate,South,Virginia,PROD-0193,Office Supplies,Labels,Pro Folder 439,378.2,4,0.0,112.57,154.11,Cash
ORD-002627,2021-02-23,CUST-0061,Linda Thomas,Consumer,South,Texas,PROD-0101,Technology,Machines,Premium Camera 902,18029.74,9,0.0,1403.55,438.33,Card
ORD-002628,2023-06-20,CUST-0162,Robert Johnson,Corporate,North,Minnesota,PROD-0198,Furniture,Chairs,Elite Cabinet 850,11732.71,10,0.4,-141.8,126.71,Net Banking
ORD-002629,2021-02-16,CUST-0205,Sarah Taylor,Consumer,East,Connecticut,PROD-0119,Furniture,Chairs,Eco Shelf 378,755.77,10,0.4,-114.0,314.16,Cash
ORD-002630,2022-03-23,CUST-0393,Richard Anderson,Home Office,South,North Carolina,PROD-0064,Technology,Accessories,Classic Tablet 396,1348.99,6,0.0,383.66,181.56,Card
ORD-002631,2021-04-10,CUST-0141,William Brown,Consumer,East,Pennsylvania,PROD-0168,Office Supplies,Paper,Premium Scissors 491,182.74,5,0.1,40.81,202.78,Net Banking
ORD-002632,2023-10-03,CUST-0173,Michael Moore,Home Office,North,Illinois,PROD-0137,Office Supplies,Art,Classic Marker 206,896.13,9,0.1,140.62,302.41,Cash
ORD-002633,2021-01-11,CUST-0240,Jessica Brown,Home Office,South,North Carolina,PROD-0086,Furniture,Furnishings,Pro Chair 707,10184.32,6,0.0,2604.83,173.22,UPI
ORD-002634,2022-12-31,CUST-0381,Richard Johnson,Consumer,West,Arizona,PROD-0071,Office Supplies,Fasteners,Smart Stapler 565,55.51,2,0.4,-1.97,96.6,UPI
ORD-002635,2022-04-27,CUST-0266,James Harris,Corporate,East,Massachusetts,PROD-0043,Office Supplies,Labels,Pro Scissors 420,820.04,9,0.5,-238.93,398.41,Cash
ORD-002636,2023-12-26,CUST-0075,William White,Corporate,East,Pennsylvania,PROD-0062,Office Supplies,Paper,Ultra Marker 933,127.25,5,0.5,-30.64,88.13,Net Banking
ORD-002637,2023-11-26,CUST-0461,Patricia Martin,Home Office,North,Minnesota,PROD-0071,Office Supplies,Fasteners,Smart Stapler 565,172.54,2,0.4,-34.63,78.07,Cash
ORD-002638,2022-04-12,CUST-0020,Jessica Jackson,Consumer,South,Virginia,PROD-0103,Technology,Phones,Premium Printer 469,5160.52,10,0.5,-1061.85,47.54,UPI
ORD-002639,2022-09-11,CUST-0184,Linda Jackson,Corporate,South,Florida,PROD-0132,Technology,Machines,Ultra Camera 575,1420.58,5,0.2,184.36,101.92,Cash
ORD-002640,2022-10-01,CUST-0279,Joseph Harris,Corporate,East,New Jersey,PROD-0029,Office Supplies,Fasteners,Smart Folder 168,214.64,2,0.4,-23.24,17.12,UPI
ORD-002641,2022-02-11,CUST-0198,Joseph Moore,Corporate,West,Washington,PROD-0008,Technology,Accessories,Smart Monitor 281,494.24,3,0.4,-22.46,12.12,UPI
ORD-002642,2022-07-07,CUST-0175,Linda Miller,Consumer,East,Connecticut,PROD-0087,Furniture,Furnishings,Premium Chair 812,5167.63,7,0.1,433.73,268.76,Cash
ORD-002643,2021-07-03,CUST-0256,Robert Johnson,Corporate,South,Georgia,PROD-0116,Furniture,Tables,Premium Sofa 267,6924.45,5,0.3,-732.31,94.42,UPI
ORD-002644,2023-05-19,CUST-0346,Robert Taylor,Home Office,South,Georgia,PROD-0106,Furniture,Chairs,Basic Lamp 114,308.92,2,0.0,71.14,44.88,Cash
ORD-002645,2021-11-03,CUST-0078,Linda Wilson,Corporate,South,Georgia,PROD-0128,Furniture,Bookcases,Premium Chair 283,9586.38,10,0.5,-746.5,352.88,Card
ORD-002646,2023-07-01,CUST-0334,Jessica Moore,Home Office,South,Virginia,PROD-0187,Technology,Copiers,Smart Camera 278,19590.81,9,0.1,2557.07,305.38,Card
ORD-002647,2022-10-28,CUST-0483,Mary Miller,Consumer,East,New Jersey,PROD-0149,Technology,Copiers,Basic Tablet 192,17202.54,10,0.1,818.69,397.02,Card
ORD-002648,2023-01-09,CUST-0209,Jessica Miller,Consumer,South,Georgia,PROD-0175,Furniture,Furnishings,Pro Shelf 280,814.89,5,0.0,99.55,206.82,UPI
ORD-002649,2022-01-22,CUST-0288,David Jones,Consumer,North,Ohio,PROD-0070,Technology,Phones,Basic Camera 512,2885.56,1,0.0,742.48,11.12,Net Banking
ORD-002650,2022-11-09,CUST-0476,Robert Thomas,Corporate,South,North Carolina,PROD-0147,Technology,Copiers,Eco Tablet 223,2800.62,2,0.2,373.58,61.83,UPI
ORD-002651,2023-03-04,CUST-0131,Joseph Wilson,Consumer,East,New Jersey,PROD-0073,Office Supplies,Labels,Elite Scissors 750,31.95,2,0.5,-3.11,71.63,UPI
ORD-002652,2021-09-25,CUST-0433,Mary Williams,Corporate,South,Texas,PROD-0112,Office Supplies,Art,Ultra Scissors 159,6.51,1,0.0,1.14,46.72,Card
ORD-002653,2022-02-24,CUST-0332,Joseph White,Corporate,South,Georgia,PROD-0115,Office Supplies,Fasteners,Pro Scissors 222,469.5,5,0.3,-6.8,70.05,Card
ORD-002654,2022-03-12,CUST-0418,Linda Harris,Consumer,South,North Carolina,PROD-0105,Office Supplies,Fasteners,Elite Notebook 888,393.3,9,0.5,-52.89,317.54,Card
ORD-002655,2023-07-01,CUST-0028,Susan Miller,Home Office,West,Washington,PROD-0024,Technology,Copiers,Pro Monitor 453,4057.79,3,0.2,328.18,56.64,Net Banking
ORD-002656,2022-05-06,CUST-0488,Richard Anderson,Consumer,East,New Jersey,PROD-0020,Office Supplies,Binders,Premium Notebook 676,1598.55,10,0.2,92.45,72.24,UPI
ORD-002657,2022-05-18,CUST-0089,Barbara Jackson,Corporate,North,Michigan,PROD-0161,Furniture,Furnishings,Pro Chair 687,5632.91,9,0.1,912.37,231.48,Net Banking
ORD-002658,2023-04-11,CUST-0366,Richard Jones,Corporate,South,Georgia,PROD-0092,Office Supplies,Paper,Premium Pen Set 724,452.74,4,0.0,147.36,89.94,UPI
ORD-002659,2023-07-24,CUST-0194,James Johnson,Corporate,West,Oregon,PROD-0071,Office Supplies,Fasteners,Smart Stapler 565,998.69,6,0.0,314.65,223.56,Card
ORD-002660,2023-08-18,CUST-0428,Sarah Williams,Home Office,West,Arizona,PROD-0135,Furniture,Furnishings,Ultra Chair 654,15388.75,10,0.2,-1355.82,369.12,Card
ORD-002661,2021-09-05,CUST-0250,Susan Brown,Consumer,South,Virginia,PROD-0187,Technology,Copiers,Smart Camera 278,7160.94,7,0.2,-240.8,255.43,Card
ORD-002662,2023-10-31,CUST-0496,James Williams,Home Office,North,Illinois,PROD-0027,Technology,Machines,Ultra Monitor 633,11434.17,5,0.0,3080.78,85.96,Net Banking
ORD-002663,2023-11-24,CUST-0109,Richard White,Consumer,South,Georgia,PROD-0188,Office Supplies,Envelopes,Smart Scissors 328,416.48,3,0.1,49.61,110.75,Net Banking
ORD-002664,2023-10-12,CUST-0497,William Jackson,Corporate,East,Connecticut,PROD-0075,Office Supplies,Art,Eco Notebook 944,228.52,2,0.0,34.78,22.22,Card
ORD-002665,2021-03-05,CUST-0081,Jennifer Moore,Consumer,East,New Jersey,PROD-0023,Technology,Accessories,Ultra Printer 556,4256.82,8,0.0,997.59,274.36,Net Banking
ORD-002666,2021-10-31,CUST-0373,Michael Thomas,Home Office,North,Michigan,PROD-0005,Furniture,Tables,Premium Shelf 505,4061.42,4,0.1,888.17,133.56,UPI
ORD-002667,2023-04-20,CUST-0236,Sarah Jackson,Corporate,East,New York,PROD-0017,Technology,Phones,Elite Monitor 696,6858.13,3,0.0,1924.12,9.16,Card
ORD-002668,2023-08-26,CUST-0097,John Smith,Corporate,North,Michigan,PROD-0175,Furniture,Furnishings,Pro Shelf 280,59.14,1,0.5,-19.87,14.56,Card
ORD-002669,2023-11-15,CUST-0271,Robert Jackson,Home Office,North,Wisconsin,PROD-0162,Technology,Copiers,Premium Monitor 491,8063.36,7,0.1,155.35,185.08,Card
ORD-002670,2022-04-26,CUST-0293,Michael Anderson,Corporate,South,Florida,PROD-0132,Technology,Machines,Ultra Camera 575,2976.38,7,0.5,-396.57,198.93,Net Banking
ORD-002671,2021-12-27,CUST-0479,Sarah Johnson,Corporate,North,Wisconsin,PROD-0176,Furniture,Bookcases,Smart Stool 705,5079.25,5,0.2,678.7,107.82,Net Banking
ORD-002672,2023-08-23,CUST-0069,James Brown,Home Office,North,Wisconsin,PROD-0110,Furniture,Bookcases,Ultra Chair 927,8508.18,10,0.0,1707.11,239.97,UPI
ORD-002673,2022-12-18,CUST-0256,Robert Johnson,Corporate,South,Georgia,PROD-0123,Furniture,Chairs,Premium Desk 145,373.22,5,0.3,14.71,192.38,Card
ORD-002674,2022-01-03,CUST-0096,Michael Jackson,Corporate,North,Wisconsin,PROD-0112,Office Supplies,Art,Ultra Scissors 159,196.1,4,0.0,59.53,85.12,UPI
ORD-002675,2023-01-31,CUST-0177,Patricia Jones,Consumer,East,Massachusetts,PROD-0044,Furniture,Tables,Basic Shelf 287,954.82,1,0.5,-118.35,41.54,Card
ORD-002676,2022-04-11,CUST-0376,Susan Johnson,Corporate,South,North Carolina,PROD-0098,Office Supplies,Envelopes,Classic Tape 897,172.44,3,0.2,5.09,113.99,UPI
ORD-002677,2022-12-03,CUST-0063,John Moore,Home Office,South,Texas,PROD-0033,Office Supplies,Art,Ultra Folder 916,1532.11,10,0.0,105.03,405.32,Cash
ORD-002678,2023-04-16,CUST-0205,Sarah Taylor,Consumer,East,Connecticut,PROD-0186,Technology,Machines,Pro Phone 849,4196.78,7,0.1,147.43,105.84,Cash
ORD-002679,2023-03-31,CUST-0273,Michael Thomas,Consumer,East,Connecticut,PROD-0091,Technology,Accessories,Pro Monitor 756,22736.66,8,0.0,7243.06,337.17,Cash
ORD-002680,2021-12-28,CUST-0255,William Miller,Corporate,North,Minnesota,PROD-0173,Technology,Accessories,Basic Phone 353,2038.68,1,0.1,434.19,36.72,Card
ORD-002681,2022-10-02,CUST-0004,Michael White,Home Office,East,Connecticut,PROD-0140,Office Supplies,Art,Smart Scissors 569,168.7,1,0.1,32.55,3.52,Cash
ORD-002682,2022-02-07,CUST-0098,Jennifer Harris,Consumer,North,Michigan,PROD-0060,Furniture,Tables,Smart Desk 981,11318.29,9,0.1,1471.52,182.3,Card
ORD-002683,2023-09-25,CUST-0066,Mary Williams,Home Office,North,Ohio,PROD-0093,Office Supplies,Paper,Smart Folder 839,53.75,8,0.1,5.48,246.76,UPI
ORD-002684,2021-08-21,CUST-0386,William Brown,Corporate,East,New Jersey,PROD-0176,Furniture,Bookcases,Smart Stool 705,9065.57,9,0.0,2883.7,303.03,Net Banking
ORD-002685,2023-01-01,CUST-0152,Joseph Taylor,Home Office,North,Minnesota,PROD-0095,Furniture,Chairs,Pro Chair 870,957.05,2,0.3,-41.31,71.49,Cash
ORD-002686,2021-11-19,CUST-0238,John Williams,Consumer,South,Virginia,PROD-0159,Furniture,Tables,Elite Sofa 928,1389.97,3,0.5,-403.83,145.73,Net Banking
ORD-002687,2023-01-13,CUST-0268,Patricia Jackson,Home Office,North,Ohio,PROD-0136,Technology,Phones,Premium Tablet 877,6691.15,9,0.1,1075.25,269.03,Cash
ORD-002688,2023-08-18,CUST-0309,Sarah Jones,Consumer,East,New Jersey,PROD-0117,Technology,Machines,Classic Printer 270,7369.09,4,0.1,-43.55,81.99,Cash
ORD-002689,2023-11-11,CUST-0085,Jessica Williams,Consumer,West,Oregon,PROD-0025,Furniture,Furnishings,Classic Chair 525,3405.56,6,0.3,149.21,210.02,Card
ORD-002690,2021-01-24,CUST-0066,Mary Williams,Home Office,North,Ohio,PROD-0085,Office Supplies,Labels,Basic Scissors 101,986.82,9,0.4,-77.59,351.62,Net Banking
ORD-002691,2022-04-03,CUST-0331,Patricia Williams,Home Office,South,Georgia,PROD-0118,Technology,Accessories,Classic Camera 850,4523.78,5,0.4,-886.73,146.49,UPI
ORD-002692,2021-07-02,CUST-0371,Joseph Martin,Consumer,North,Wisconsin,PROD-0158,Office Supplies,Binders,Basic Marker 122,258.98,3,0.2,-17.1,75.23,Cash
ORD-002693,2022-10-29,CUST-0079,William Moore,Consumer,West,Nevada,PROD-0027,Technology,Machines,Ultra Monitor 633,14656.95,8,0.2,-706.91,278.43,Net Banking
ORD-002694,2022-06-11,CUST-0117,Sarah Smith,Corporate,South,Texas,PROD-0153,Furniture,Chairs,Elite Cabinet 669,3552.26,4,0.3,-333.5,151.89,Net Banking
ORD-002695,2023-01-24,CUST-0186,John Martin,Home Office,North,Minnesota,PROD-0112,Office Supplies,Art,Ultra Scissors 159,420.57,4,0.0,27.79,150.81,Card
ORD-002696,2021-10-27,CUST-0009,Patricia Jackson,Home Office,North,Wisconsin,PROD-0170,Office Supplies,Envelopes,Eco Stapler 376,790.87,7,0.4,-160.99,265.42,Cash
ORD-002697,2023-03-11,CUST-0180,John Williams,Corporate,West,Arizona,PROD-0189,Office Supplies,Envelopes,Pro Marker 487,436.09,3,0.0,145.71,37.84,Net Banking
ORD-002698,2022-03-14,CUST-0138,Susan Martin,Home Office,West,Oregon,PROD-0145,Technology,Machines,Basic Phone 307,242.67,1,0.0,54.38,4.57,Card
ORD-002699,2023-11-30,CUST-0155,Robert Miller,Consumer,West,Arizona,PROD-0141,Office Supplies,Labels,Basic Tape 617,1057.07,8,0.1,277.85,304.45,Net Banking
ORD-002700,2023-07-06,CUST-0159,David Jones,Consumer,West,Washington,PROD-0078,Technology,Machines,Premium Camera 147,3389.96,4,0.5,-663.65,127.44,UPI
ORD-002701,2023-06-02,CUST-0047,James Williams,Home Office,East,New York,PROD-0124,Furniture,Tables,Elite Chair 472,1449.38,1,0.1,172.03,46.17,UPI
ORD-002702,2023-01-20,CUST-0469,Jessica Jones,Consumer,East,New York,PROD-0198,Furniture,Chairs,Elite Cabinet 850,3939.45,6,0.5,-416.07,219.85,Net Banking
ORD-002703,2022-09-07,CUST-0223,Joseph Harris,Consumer,South,Florida,PROD-0148,Office Supplies,Binders,Ultra Marker 562,93.23,4,0.5,-11.15,177.85,UPI
ORD-002704,2021-03-03,CUST-0067,Mary Smith,Home Office,North,Ohio,PROD-0129,Furniture,Chairs,Basic Cabinet 998,2434.4,2,0.1,250.14,81.09,UPI
ORD-002705,2023-06-26,CUST-0379,Patricia Jones,Home Office,South,Virginia,PROD-0116,Furniture,Tables,Premium Sofa 267,2203.89,9,0.1,579.62,142.66,UPI
ORD-002706,2023-04-06,CUST-0182,Sarah Jones,Corporate,South,Virginia,PROD-0012,Office Supplies,Paper,Premium Scissors 844,722.09,7,0.0,197.9,40.0,Cash
ORD-002707,2023-03-10,CUST-0024,James Brown,Home Office,South,Virginia,PROD-0131,Furniture,Furnishings,Smart Chair 305,1518.71,3,0.2,256.82,51.04,Cash
ORD-002708,2023-12-19,CUST-0184,Linda Jackson,Corporate,South,Florida,PROD-0065,Office Supplies,Binders,Basic Marker 238,598.1,3,0.0,153.0,63.83,Cash
ORD-002709,2021-05-11,CUST-0259,Patricia Thomas,Corporate,South,Florida,PROD-0116,Furniture,Tables,Premium Sofa 267,329.12,5,0.4,-27.46,104.71,Card
ORD-002710,2021-05-01,CUST-0464,John Davis,Home Office,North,Ohio,PROD-0077,Technology,Machines,Pro Printer 679,5937.43,8,0.4,-294.52,243.15,Card
ORD-002711,2022-01-17,CUST-0219,Patricia Brown,Consumer,South,North Carolina,PROD-0021,Office Supplies,Fasteners,Eco Scissors 870,32.72,4,0.4,-1.98,196.06,Net Banking
ORD-002712,2021-05-24,CUST-0364,Joseph White,Home Office,East,Pennsylvania,PROD-0129,Furniture,Chairs,Basic Cabinet 998,6565.5,5,0.0,946.46,156.51,Cash
ORD-002713,2021-09-26,CUST-0111,Richard Anderson,Corporate,North,Illinois,PROD-0096,Furniture,Furnishings,Eco Shelf 422,11939.73,7,0.0,956.67,94.51,UPI
ORD-002714,2021-01-01,CUST-0162,Robert Johnson,Corporate,North,Minnesota,PROD-0192,Office Supplies,Binders,Ultra Marker 754,858.91,8,0.1,177.75,28.35,Card
ORD-002715,2022-08-26,CUST-0036,William Smith,Consumer,West,California,PROD-0048,Furniture,Furnishings,Pro Shelf 291,14762.06,9,0.0,4773.55,263.43,Net Banking
ORD-002716,2021-07-05,CUST-0383,John Anderson,Home Office,North,Michigan,PROD-0168,Office Supplies,Paper,Premium Scissors 491,279.52,2,0.1,68.2,64.79,UPI
ORD-002717,2022-11-20,CUST-0019,David Jones,Home Office,North,Michigan,PROD-0092,Office Supplies,Paper,Premium Pen Set 724,1471.78,10,0.1,323.78,300.9,Net Banking
ORD-002718,2023-06-06,CUST-0042,Jessica White,Consumer,North,Ohio,PROD-0129,Furniture,Chairs,Basic Cabinet 998,14493.7,9,0.0,3516.22,285.17,Cash
ORD-002719,2021-11-30,CUST-0306,Richard Thomas,Consumer,North,Illinois,PROD-0053,Furniture,Chairs,Ultra Stool 399,9163.83,6,0.0,1806.36,275.12,Card
ORD-002720,2021-06-21,CUST-0308,William Jones,Consumer,South,Texas,PROD-0109,Office Supplies,Art,Pro Pen Set 384,136.41,3,0.0,38.02,48.4,UPI
ORD-002721,2021-03-28,CUST-0084,Mary White,Home Office,West,Oregon,PROD-0035,Furniture,Tables,Eco Cabinet 498,5844.11,5,0.0,1459.38,236.76,Cash
ORD-002722,2021-05-30,CUST-0245,Robert White,Consumer,East,New York,PROD-0174,Office Supplies,Paper,Premium Stapler 882,477.71,9,0.3,-35.54,330.02,UPI
ORD-002723,2023-03-07,CUST-0277,Joseph Williams,Home Office,South,Florida,PROD-0002,Technology,Copiers,Elite Tablet 901,452.64,3,0.4,-15.07,113.43,Card
ORD-002724,2021-05-02,CUST-0333,Joseph Johnson,Consumer,North,Ohio,PROD-0059,Technology,Machines,Basic Speaker 549,2155.36,2,0.4,-376.33,69.33,Cash
ORD-002725,2023-06-03,CUST-0057,Michael Anderson,Home Office,South,Georgia,PROD-0031,Technology,Phones,Pro Camera 858,3895.0,2,0.0,1203.73,72.78,Cash
ORD-002726,2022-03-30,CUST-0448,Susan Jackson,Home Office,North,Illinois,PROD-0174,Office Supplies,Paper,Premium Stapler 882,335.92,9,0.5,-59.04,414.16,Card
ORD-002727,2022-03-29,CUST-0220,Joseph Thomas,Consumer,West,Nevada,PROD-0039,Technology,Phones,Elite Tablet 640,5335.45,10,0.4,-552.26,353.14,Card
ORD-002728,2023-03-04,CUST-0434,Jessica Miller,Corporate,East,New Jersey,PROD-0006,Technology,Copiers,Smart Speaker 550,15602.63,9,0.0,5305.92,178.99,UPI
ORD-002729,2021-05-14,CUST-0084,Mary White,Home Office,West,Oregon,PROD-0023,Technology,Accessories,Ultra Printer 556,1360.88,7,0.0,279.88,154.23,UPI
ORD-002730,2021-01-28,CUST-0398,David Taylor,Corporate,South,Virginia,PROD-0027,Technology,Machines,Ultra Monitor 633,2254.1,1,0.0,580.52,26.48,Card
ORD-002731,2022-04-29,CUST-0132,James Martin,Corporate,North,Ohio,PROD-0010,Furniture,Bookcases,Classic Cabinet 936,4333.23,10,0.3,-784.53,219.85,UPI
ORD-002732,2021-03-13,CUST-0425,Joseph Thomas,Consumer,East,Connecticut,PROD-0129,Furniture,Chairs,Basic Cabinet 998,3102.91,5,0.3,-218.72,154.62,Cash
ORD-002733,2022-12-15,CUST-0351,Jessica White,Corporate,North,Minnesota,PROD-0159,Furniture,Tables,Elite Sofa 928,9486.78,10,0.2,-821.06,97.25,Card
ORD-002734,2023-01-06,CUST-0149,Sarah Williams,Consumer,East,Massachusetts,PROD-0159,Furniture,Tables,Elite Sofa 928,6742.2,7,0.0,976.67,83.69,UPI
ORD-002735,2023-03-11,CUST-0233,Patricia Williams,Consumer,West,Nevada,PROD-0104,Technology,Accessories,Eco Monitor 474,10562.02,4,0.0,831.42,188.37,UPI
ORD-002736,2023-12-11,CUST-0254,Robert Davis,Consumer,West,California,PROD-0036,Furniture,Tables,Classic Desk 870,5888.34,5,0.4,-17.42,90.24,Card
ORD-002737,2023-03-05,CUST-0069,James Brown,Home Office,North,Wisconsin,PROD-0176,Furniture,Bookcases,Smart Stool 705,692.01,2,0.0,192.08,42.37,Net Banking
ORD-002738,2022-01-24,CUST-0223,Joseph Harris,Consumer,South,Florida,PROD-0003,Furniture,Bookcases,Ultra Shelf 838,2881.36,7,0.4,-360.36,36.13,Net Banking
ORD-002739,2021-11-19,CUST-0190,Richard Williams,Corporate,South,Georgia,PROD-0097,Furniture,Tables,Basic Shelf 354,8472.28,5,0.0,825.55,225.76,Net Banking
ORD-002740,2022-02-27,CUST-0488,Richard Anderson,Consumer,East,New Jersey,PROD-0034,Technology,Accessories,Eco Phone 505,14082.72,5,0.0,4764.29,94.95,UPI
ORD-002741,2023-03-11,CUST-0424,Sarah Davis,Home Office,South,North Carolina,PROD-0191,Furniture,Furnishings,Premium Stool 286,12090.03,9,0.2,847.04,398.64,Net Banking
ORD-002742,2023-01-12,CUST-0093,William Williams,Home Office,East,New Jersey,PROD-0028,Technology,Machines,Basic Monitor 548,151.81,1,0.3,12.52,45.16,UPI
ORD-002743,2021-06-29,CUST-0102,Sarah Wilson,Home Office,South,Virginia,PROD-0197,Furniture,Bookcases,Basic Shelf 837,3205.96,7,0.0,477.1,337.06,Cash
ORD-002744,2021-11-02,CUST-0148,David Martin,Corporate,West,California,PROD-0170,Office Supplies,Envelopes,Eco Stapler 376,289.95,2,0.0,67.08,89.02,UPI
ORD-002745,2022-04-09,CUST-0470,John Smith,Home Office,West,California,PROD-0067,Furniture,Tables,Smart Desk 948,2365.63,2,0.2,351.62,81.9,Net Banking
ORD-002746,2022-06-28,CUST-0263,James Martin,Corporate,South,Texas,PROD-0057,Furniture,Furnishings,Ultra Lamp 535,5679.47,8,0.5,-979.58,228.54,UPI
ORD-002747,2021-11-01,CUST-0024,James Brown,Home Office,South,Virginia,PROD-0194,Office Supplies,Labels,Smart Notebook 427,503.44,3,0.1,-1.1,78.38,Card
ORD-002748,2021-02-01,CUST-0258,Sarah Harris,Corporate,North,Minnesota,PROD-0028,Technology,Machines,Basic Monitor 548,5812.45,3,0.2,-355.79,66.58,Net Banking
ORD-002749,2023-06-11,CUST-0266,James Harris,Corporate,East,Massachusetts,PROD-0198,Furniture,Chairs,Elite Cabinet 850,6561.84,8,0.5,-382.42,315.89,UPI
ORD-002750,2023-05-05,CUST-0444,Michael Johnson,Corporate,West,Arizona,PROD-0033,Office Supplies,Art,Ultra Folder 916,926.48,9,0.0,100.64,347.29,Net Banking
ORD-002751,2021-11-02,CUST-0422,Susan Wilson,Home Office,East,New Jersey,PROD-0161,Furniture,Furnishings,Pro Chair 687,3767.46,6,0.1,256.49,37.07,Net Banking
ORD-002752,2022-01-18,CUST-0497,William Jackson,Corporate,East,Connecticut,PROD-0135,Furniture,Furnishings,Ultra Chair 654,4031.03,5,0.3,-323.86,145.19,Cash
ORD-002753,2021-11-22,CUST-0262,John Moore,Consumer,South,Florida,PROD-0121,Technology,Machines,Elite Laptop 979,3456.13,7,0.4,15.64,254.13,Cash
ORD-002754,2023-10-12,CUST-0277,Joseph Williams,Home Office,South,Florida,PROD-0140,Office Supplies,Art,Smart Scissors 569,1331.36,8,0.0,355.32,72.65,Net Banking
ORD-002755,2021-05-28,CUST-0161,Barbara Jackson,Corporate,East,Massachusetts,PROD-0054,Furniture,Bookcases,Classic Desk 272,6858.17,7,0.3,-59.99,54.8,Cash
ORD-002756,2021-07-15,CUST-0203,Susan Taylor,Consumer,North,Wisconsin,PROD-0033,Office Supplies,Art,Ultra Folder 916,270.52,2,0.2,34.38,30.75,Card
ORD-002757,2021-02-01,CUST-0326,Barbara Thomas,Corporate,East,Pennsylvania,PROD-0032,Furniture,Tables,Pro Lamp 438,9780.07,6,0.0,2222.66,262.57,Net Banking
ORD-002758,2022-12-23,CUST-0477,Linda Wilson,Corporate,North,Wisconsin,PROD-0079,Furniture,Furnishings,Basic Chair 978,5779.49,4,0.0,1320.89,127.12,Net Banking
ORD-002759,2023-01-13,CUST-0050,Joseph Taylor,Consumer,North,Ohio,PROD-0032,Furniture,Tables,Pro Lamp 438,2654.43,10,0.5,-797.95,233.1,Net Banking
ORD-002760,2021-02-21,CUST-0015,David Wilson,Consumer,North,Minnesota,PROD-0024,Technology,Copiers,Pro Monitor 453,10132.29,5,0.1,591.2,155.94,Net Banking
ORD-002761,2022-12-30,CUST-0187,William Brown,Consumer,West,Arizona,PROD-0190,Technology,Machines,Pro Phone 846,19484.79,9,0.0,5871.95,228.42,Net Banking
ORD-002762,2021-09-25,CUST-0028,Susan Miller,Home Office,West,Washington,PROD-0182,Office Supplies,Paper,Smart Marker 160,279.38,10,0.2,-12.51,235.44,Cash
ORD-002763,2023-10-03,CUST-0264,John Jackson,Home Office,North,Michigan,PROD-0033,Office Supplies,Art,Ultra Folder 916,49.62,4,0.1,0.26,43.47,Cash
ORD-002764,2022-10-21,CUST-0446,Linda White,Consumer,South,Florida,PROD-0155,Furniture,Tables,Premium Chair 163,481.34,1,0.2,12.1,35.23,UPI
ORD-002765,2023-12-12,CUST-0375,Jessica Jones,Corporate,East,New York,PROD-0189,Office Supplies,Envelopes,Pro Marker 487,381.39,8,0.5,-50.76,210.63,Card
ORD-002766,2022-03-29,CUST-0236,Sarah Jackson,Corporate,East,New York,PROD-0005,Furniture,Tables,Premium Shelf 505,3114.39,6,0.4,-829.19,207.56,Net Banking
