Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Payment_Mode,Year,Month,Month_Name,Quarter,Week_of_Year,Day_of_Week,Profit_Margin_%,Revenue_after_Ship,Is_Profitable,Discount_Bucket
ORD-002733,2022-12-15,CUST-0351,Jessica White,Corporate,North,Minnesota,PROD-0159,Furniture,Tables,Elite Sofa 928,9486.78,10,0.2,-821.06,97.25,Card,2022,12,Dec,4,50,Thursday,-8.65,9389.53,0,Medium (16–35%)
ORD-002734,2023-01-06,CUST-0149,Sarah Williams,Consumer,East,Massachusetts,PROD-0159,Furniture,Tables,Elite Sofa 928,6742.2,7,0.0,976.67,83.69,UPI,2023,1,Jan,1,1,Friday,14.49,6658.51,1,No Discount
ORD-002735,2023-03-11,CUST-0233,Patricia Williams,Consumer,West,Nevada,PROD-0104,Technology,Accessories,Eco Monitor 474,10562.02,4,0.0,831.42,188.37,UPI,2023,3,Mar,1,10,Saturday,7.87,10373.65,1,No Discount
ORD-002736,2023-12-11,CUST-0254,Robert Davis,Consumer,West,California,PROD-0036,Furniture,Tables,Classic Desk 870,5888.34,5,0.4,-17.42,90.24,Card,2023,12,Dec,4,50,Monday,-0.3,5798.1,0,High (>35%)
ORD-002737,2023-03-05,CUST-0069,James Brown,Home Office,North,Wisconsin,PROD-0176,Furniture,Bookcases,Smart Stool 705,692.01,2,0.0,192.08,42.37,Net Banking,2023,3,Mar,1,9,Sunday,27.76,649.64,1,No Discount
ORD-002738,2022-01-24,CUST-0223,Joseph Harris,Consumer,South,Florida,PROD-0003,Furniture,Bookcases,Ultra Shelf 838,2881.36,7,0.4,-360.36,36.13,Net Banking,2022,1,Jan,1,4,Monday,-12.51,2845.23,0,High (>35%)
ORD-002739,2021-11-19,CUST-0190,Richard Williams,Corporate,South,Georgia,PROD-0097,Furniture,Tables,Basic Shelf 354,8472.28,5,0.0,825.55,225.76,Net Banking,2021,11,Nov,4,46,Friday,9.74,8246.52,1,No Discount
ORD-002740,2022-02-27,CUST-0488,Richard Anderson,Consumer,East,New Jersey,PROD-0034,Technology,Accessories,Eco Phone 505,14082.72,5,0.0,4764.29,94.95,UPI,2022,2,Feb,1,8,Sunday,33.83,13987.77,1,No Discount
ORD-002741,2023-03-11,CUST-0424,Sarah Davis,Home Office,South,North Carolina,PROD-0191,Furniture,Furnishings,Premium Stool 286,12090.03,9,0.2,847.04,398.64,Net Banking,2023,3,Mar,1,10,Saturday,7.01,11691.39,1,Medium (16–35%)
ORD-002742,2023-01-12,CUST-0093,William Williams,Home Office,East,New Jersey,PROD-0028,Technology,Machines,Basic Monitor 548,151.81,1,0.3,12.52,45.16,UPI,2023,1,Jan,1,2,Thursday,8.25,106.65,1,Medium (16–35%)
ORD-002743,2021-06-29,CUST-0102,Sarah Wilson,Home Office,South,Virginia,PROD-0197,Furniture,Bookcases,Basic Shelf 837,3205.96,7,0.0,477.1,337.06,Cash,2021,6,Jun,2,26,Tuesday,14.88,2868.9,1,No Discount
ORD-002744,2021-11-02,CUST-0148,David Martin,Corporate,West,California,PROD-0170,Office Supplies,Envelopes,Eco Stapler 376,289.95,2,0.0,67.08,89.02,UPI,2021,11,Nov,4,44,Tuesday,23.14,200.93,1,No Discount
ORD-002745,2022-04-09,CUST-0470,John Smith,Home Office,West,California,PROD-0067,Furniture,Tables,Smart Desk 948,2365.63,2,0.2,351.62,81.9,Net Banking,2022,4,Apr,2,14,Saturday,14.86,2283.73,1,Medium (16–35%)
ORD-002746,2022-06-28,CUST-0263,James Martin,Corporate,South,Texas,PROD-0057,Furniture,Furnishings,Ultra Lamp 535,5679.47,8,0.5,-979.58,228.54,UPI,2022,6,Jun,2,26,Tuesday,-17.25,5450.93,0,High (>35%)
ORD-002747,2021-11-01,CUST-0024,James Brown,Home Office,South,Virginia,PROD-0194,Office Supplies,Labels,Smart Notebook 427,503.44,3,0.1,-1.1,78.38,Card,2021,11,Nov,4,44,Monday,-0.22,425.06,0,Low (≤15%)
ORD-002748,2021-02-01,CUST-0258,Sarah Harris,Corporate,North,Minnesota,PROD-0028,Technology,Machines,Basic Monitor 548,5812.45,3,0.2,-355.79,66.58,Net Banking,2021,2,Feb,1,5,Monday,-6.12,5745.87,0,Medium (16–35%)
ORD-002749,2023-06-11,CUST-0266,James Harris,Corporate,East,Massachusetts,PROD-0198,Furniture,Chairs,Elite Cabinet 850,6561.84,8,0.5,-382.42,315.89,UPI,2023,6,Jun,2,23,Sunday,-5.83,6245.95,0,High (>35%)
ORD-002750,2023-05-05,CUST-0444,Michael Johnson,Corporate,West,Arizona,PROD-0033,Office Supplies,Art,Ultra Folder 916,926.48,9,0.0,100.64,347.29,Net Banking,2023,5,May,2,18,Friday,10.86,579.19,1,No Discount
ORD-002751,2021-11-02,CUST-0422,Susan Wilson,Home Office,East,New Jersey,PROD-0161,Furniture,Furnishings,Pro Chair 687,3767.46,6,0.1,256.49,37.07,Net Banking,2021,11,Nov,4,44,Tuesday,6.81,3730.39,1,Low (≤15%)
ORD-002752,2022-01-18,CUST-0497,William Jackson,Corporate,East,Connecticut,PROD-0135,Furniture,Furnishings,Ultra Chair 654,4031.03,5,0.3,-323.86,145.19,Cash,2022,1,Jan,1,3,Tuesday,-8.03,3885.84,0,Medium (16–35%)
ORD-002753,2021-11-22,CUST-0262,John Moore,Consumer,South,Florida,PROD-0121,Technology,Machines,Elite Laptop 979,3456.13,7,0.4,15.64,254.13,Cash,2021,11,Nov,4,47,Monday,0.45,3202.0,1,High (>35%)
ORD-002754,2023-10-12,CUST-0277,Joseph Williams,Home Office,South,Florida,PROD-0140,Office Supplies,Art,Smart Scissors 569,1331.36,8,0.0,355.32,72.65,Net Banking,2023,10,Oct,4,41,Thursday,26.69,1258.71,1,No Discount
ORD-002755,2021-05-28,CUST-0161,Barbara Jackson,Corporate,East,Massachusetts,PROD-0054,Furniture,Bookcases,Classic Desk 272,6858.17,7,0.3,-59.99,54.8,Cash,2021,5,May,2,21,Friday,-0.87,6803.37,0,Medium (16–35%)
ORD-002756,2021-07-15,CUST-0203,Susan Taylor,Consumer,North,Wisconsin,PROD-0033,Office Supplies,Art,Ultra Folder 916,270.52,2,0.2,34.38,30.75,Card,2021,7,Jul,3,28,Thursday,12.71,239.77,1,Medium (16–35%)
ORD-002757,2021-02-01,CUST-0326,Barbara Thomas,Corporate,East,Pennsylvania,PROD-0032,Furniture,Tables,Pro Lamp 438,9780.07,6,0.0,2222.66,262.57,Net Banking,2021,2,Feb,1,5,Monday,22.73,9517.5,1,No Discount
ORD-002758,2022-12-23,CUST-0477,Linda Wilson,Corporate,North,Wisconsin,PROD-0079,Furniture,Furnishings,Basic Chair 978,5779.49,4,0.0,1320.89,127.12,Net Banking,2022,12,Dec,4,51,Friday,22.85,5652.37,1,No Discount
ORD-002759,2023-01-13,CUST-0050,Joseph Taylor,Consumer,North,Ohio,PROD-0032,Furniture,Tables,Pro Lamp 438,2654.43,10,0.5,-797.95,233.1,Net Banking,2023,1,Jan,1,2,Friday,-30.06,2421.33,0,High (>35%)
ORD-002760,2021-02-21,CUST-0015,David Wilson,Consumer,North,Minnesota,PROD-0024,Technology,Copiers,Pro Monitor 453,10132.29,5,0.1,591.2,155.94,Net Banking,2021,2,Feb,1,7,Sunday,5.83,9976.35,1,Low (≤15%)
ORD-002761,2022-12-30,CUST-0187,William Brown,Consumer,West,Arizona,PROD-0190,Technology,Machines,Pro Phone 846,19484.79,9,0.0,5871.95,228.42,Net Banking,2022,12,Dec,4,52,Friday,30.14,19256.37,1,No Discount
ORD-002762,2021-09-25,CUST-0028,Susan Miller,Home Office,West,Washington,PROD-0182,Office Supplies,Paper,Smart Marker 160,279.38,10,0.2,-12.51,235.44,Cash,2021,9,Sep,3,38,Saturday,-4.48,43.94,0,Medium (16–35%)
ORD-002763,2023-10-03,CUST-0264,John Jackson,Home Office,North,Michigan,PROD-0033,Office Supplies,Art,Ultra Folder 916,49.62,4,0.1,0.26,43.47,Cash,2023,10,Oct,4,40,Tuesday,0.52,6.15,1,Low (≤15%)
ORD-002764,2022-10-21,CUST-0446,Linda White,Consumer,South,Florida,PROD-0155,Furniture,Tables,Premium Chair 163,481.34,1,0.2,12.1,35.23,UPI,2022,10,Oct,4,42,Friday,2.51,446.11,1,Medium (16–35%)
ORD-002765,2023-12-12,CUST-0375,Jessica Jones,Corporate,East,New York,PROD-0189,Office Supplies,Envelopes,Pro Marker 487,381.39,8,0.5,-50.76,210.63,Card,2023,12,Dec,4,50,Tuesday,-13.31,170.76,0,High (>35%)
ORD-002766,2022-03-29,CUST-0236,Sarah Jackson,Corporate,East,New York,PROD-0005,Furniture,Tables,Premium Shelf 505,3114.39,6,0.4,-829.19,207.56,Net Banking,2022,3,Mar,1,13,Tuesday,-26.62,2906.83,0,High (>35%)
ORD-002767,2021-10-13,CUST-0194,James Johnson,Corporate,West,Oregon,PROD-0184,Furniture,Bookcases,Smart Chair 821,815.81,2,0.0,233.51,66.63,Cash,2021,10,Oct,4,41,Wednesday,28.62,749.18,1,No Discount
ORD-002768,2022-03-12,CUST-0062,Barbara Smith,Corporate,West,Nevada,PROD-0149,Technology,Copiers,Basic Tablet 192,13816.47,9,0.0,2683.55,361.23,Net Banking,2022,3,Mar,1,10,Saturday,19.42,13455.24,1,No Discount
ORD-002769,2022-06-20,CUST-0069,James Brown,Home Office,North,Wisconsin,PROD-0110,Furniture,Bookcases,Ultra Chair 927,1156.64,1,0.2,123.27,19.93,Net Banking,2022,6,Jun,2,25,Monday,10.66,1136.71,1,Medium (16–35%)
ORD-002770,2021-03-17,CUST-0292,Susan Smith,Home Office,North,Wisconsin,PROD-0043,Office Supplies,Labels,Pro Scissors 420,154.79,1,0.2,8.19,49.46,Card,2021,3,Mar,1,11,Wednesday,5.29,105.33,1,Medium (16–35%)
ORD-002771,2022-06-01,CUST-0094,Michael Jones,Consumer,South,Florida,PROD-0052,Office Supplies,Storage,Elite Folder 271,1437.87,9,0.2,91.28,449.86,Card,2022,6,Jun,2,22,Wednesday,6.35,988.01,1,Medium (16–35%)
ORD-002772,2022-09-26,CUST-0058,John Taylor,Consumer,South,North Carolina,PROD-0134,Office Supplies,Storage,Ultra Marker 254,176.49,3,0.2,-9.81,13.1,Net Banking,2022,9,Sep,3,39,Monday,-5.56,163.39,0,Medium (16–35%)
ORD-002773,2023-08-16,CUST-0384,Richard Taylor,Home Office,South,Florida,PROD-0061,Office Supplies,Envelopes,Eco Scissors 269,122.11,1,0.2,7.05,37.11,Cash,2023,8,Aug,3,33,Wednesday,5.77,85.0,1,Medium (16–35%)
ORD-002774,2022-06-01,CUST-0405,John Smith,Corporate,North,Illinois,PROD-0097,Furniture,Tables,Basic Shelf 354,6317.31,7,0.3,-102.24,325.56,UPI,2022,6,Jun,2,22,Wednesday,-1.62,5991.75,0,Medium (16–35%)
ORD-002775,2021-12-08,CUST-0294,John Jones,Corporate,West,Washington,PROD-0067,Furniture,Tables,Smart Desk 948,956.71,4,0.0,107.7,172.4,Cash,2021,12,Dec,4,49,Wednesday,11.26,784.31,1,No Discount
ORD-002776,2023-03-18,CUST-0466,Sarah Martin,Home Office,South,Georgia,PROD-0177,Furniture,Bookcases,Pro Lamp 676,3548.46,8,0.4,-404.88,203.07,UPI,2023,3,Mar,1,11,Saturday,-11.41,3345.39,0,High (>35%)
ORD-002777,2023-01-10,CUST-0291,John Williams,Home Office,North,Ohio,PROD-0054,Furniture,Bookcases,Classic Desk 272,7988.97,5,0.0,1563.1,249.63,Card,2023,1,Jan,1,2,Tuesday,19.57,7739.34,1,No Discount
ORD-002778,2022-03-27,CUST-0300,Susan Harris,Corporate,North,Michigan,PROD-0089,Furniture,Furnishings,Ultra Chair 492,11314.2,9,0.2,-636.46,359.74,Cash,2022,3,Mar,1,12,Sunday,-5.63,10954.46,0,Medium (16–35%)
ORD-002779,2021-01-27,CUST-0099,Joseph Jones,Consumer,West,California,PROD-0052,Office Supplies,Storage,Elite Folder 271,505.07,6,0.0,30.28,39.15,Cash,2021,1,Jan,1,4,Wednesday,6.0,465.92,1,No Discount
ORD-002780,2022-11-16,CUST-0313,Joseph Williams,Consumer,West,Nevada,PROD-0028,Technology,Machines,Basic Monitor 548,7837.29,3,0.1,735.21,44.41,Cash,2022,11,Nov,4,46,Wednesday,9.38,7792.88,1,Low (≤15%)
ORD-002781,2022-06-20,CUST-0389,Linda Johnson,Home Office,North,Michigan,PROD-0020,Office Supplies,Binders,Premium Notebook 676,118.64,9,0.4,-28.57,421.98,UPI,2022,6,Jun,2,25,Monday,-24.08,-303.34,0,High (>35%)
ORD-002782,2021-02-07,CUST-0423,John Harris,Consumer,West,Nevada,PROD-0118,Technology,Accessories,Classic Camera 850,19050.8,10,0.0,2910.74,455.7,Cash,2021,2,Feb,1,5,Sunday,15.28,18595.1,1,No Discount
ORD-002783,2021-02-24,CUST-0272,William Miller,Corporate,South,Florida,PROD-0170,Office Supplies,Envelopes,Eco Stapler 376,839.5,8,0.1,72.31,92.25,Card,2021,2,Feb,1,8,Wednesday,8.61,747.25,1,Low (≤15%)
ORD-002784,2023-03-19,CUST-0300,Susan Harris,Corporate,North,Michigan,PROD-0173,Technology,Accessories,Basic Phone 353,19302.74,8,0.0,3468.79,108.12,Cash,2023,3,Mar,1,11,Sunday,17.97,19194.62,1,No Discount
ORD-002785,2023-11-09,CUST-0030,Barbara Wilson,Consumer,East,New Jersey,PROD-0094,Furniture,Tables,Elite Cabinet 980,3880.88,3,0.2,633.95,96.48,Net Banking,2023,11,Nov,4,45,Thursday,16.34,3784.4,1,Medium (16–35%)
ORD-002786,2023-01-16,CUST-0054,Robert Williams,Consumer,East,Pennsylvania,PROD-0171,Furniture,Chairs,Ultra Shelf 130,1181.45,3,0.5,-248.02,25.71,UPI,2023,1,Jan,1,3,Monday,-20.99,1155.74,0,High (>35%)
ORD-002787,2021-07-16,CUST-0158,Michael White,Consumer,West,Oregon,PROD-0174,Office Supplies,Paper,Premium Stapler 882,184.2,3,0.4,-49.48,145.26,Net Banking,2021,7,Jul,3,28,Friday,-26.86,38.94,0,High (>35%)
ORD-002788,2023-04-13,CUST-0261,Mary Smith,Consumer,West,Nevada,PROD-0088,Technology,Phones,Eco Speaker 810,11227.61,9,0.4,-490.68,41.78,UPI,2023,4,Apr,2,15,Thursday,-4.37,11185.83,0,High (>35%)
ORD-002789,2023-08-30,CUST-0345,Joseph Williams,Consumer,North,Michigan,PROD-0155,Furniture,Tables,Premium Chair 163,3077.67,8,0.2,427.13,380.78,Cash,2023,8,Aug,3,35,Wednesday,13.88,2696.89,1,Medium (16–35%)
ORD-002790,2022-07-15,CUST-0438,James Taylor,Home Office,West,California,PROD-0106,Furniture,Chairs,Basic Lamp 114,2463.72,4,0.0,485.35,169.86,Net Banking,2022,7,Jul,3,28,Friday,19.7,2293.86,1,No Discount
ORD-002791,2022-12-20,CUST-0454,Michael Johnson,Corporate,South,Texas,PROD-0196,Furniture,Bookcases,Ultra Desk 809,3688.81,6,0.5,-565.32,127.2,UPI,2022,12,Dec,4,51,Tuesday,-15.33,3561.61,0,High (>35%)
ORD-002792,2022-06-27,CUST-0420,Mary Brown,Home Office,South,Florida,PROD-0150,Furniture,Bookcases,Premium Stool 320,6232.48,4,0.2,910.57,182.54,UPI,2022,6,Jun,2,26,Monday,14.61,6049.94,1,Medium (16–35%)
ORD-002793,2021-09-23,CUST-0332,Joseph White,Corporate,South,Georgia,PROD-0010,Furniture,Bookcases,Classic Cabinet 936,4648.45,8,0.0,1069.86,26.09,UPI,2021,9,Sep,3,38,Thursday,23.02,4622.36,1,No Discount
ORD-002794,2023-12-10,CUST-0348,Linda Martin,Consumer,West,Washington,PROD-0192,Office Supplies,Binders,Ultra Marker 754,394.11,10,0.2,-4.01,42.68,Net Banking,2023,12,Dec,4,49,Sunday,-1.02,351.43,0,Medium (16–35%)
ORD-002795,2022-07-27,CUST-0413,Jennifer Harris,Consumer,East,New Jersey,PROD-0090,Furniture,Chairs,Smart Chair 476,9220.28,8,0.0,1497.18,224.07,Cash,2022,7,Jul,3,30,Wednesday,16.24,8996.21,1,No Discount
ORD-002796,2023-02-01,CUST-0374,Sarah Martin,Consumer,East,New Jersey,PROD-0137,Office Supplies,Art,Classic Marker 206,413.73,10,0.0,51.43,312.39,UPI,2023,2,Feb,1,5,Wednesday,12.43,101.34,1,No Discount
ORD-002797,2023-12-11,CUST-0500,Barbara Moore,Consumer,West,Oregon,PROD-0190,Technology,Machines,Pro Phone 846,1380.23,1,0.5,-391.4,12.82,UPI,2023,12,Dec,4,50,Monday,-28.36,1367.41,0,High (>35%)
ORD-002798,2021-01-03,CUST-0045,Jessica Miller,Consumer,North,Michigan,PROD-0091,Technology,Accessories,Pro Monitor 756,5948.28,5,0.0,858.15,25.78,Cash,2021,1,Jan,1,53,Sunday,14.43,5922.5,1,No Discount
ORD-002799,2023-11-24,CUST-0209,Jessica Miller,Consumer,South,Georgia,PROD-0093,Office Supplies,Paper,Smart Folder 839,807.47,7,0.1,24.73,116.85,Net Banking,2023,11,Nov,4,47,Friday,3.06,690.62,1,Low (≤15%)
ORD-002800,2023-05-25,CUST-0240,Jessica Brown,Home Office,South,North Carolina,PROD-0072,Technology,Machines,Premium Printer 989,12394.94,7,0.4,-574.26,102.47,Cash,2023,5,May,2,21,Thursday,-4.63,12292.47,0,High (>35%)
ORD-002801,2022-02-07,CUST-0463,James Moore,Consumer,West,Washington,PROD-0125,Technology,Accessories,Premium Phone 666,2425.65,2,0.3,-28.16,79.56,UPI,2022,2,Feb,1,6,Monday,-1.16,2346.09,0,Medium (16–35%)
ORD-002802,2021-04-20,CUST-0419,James Moore,Corporate,South,Georgia,PROD-0018,Technology,Copiers,Premium Printer 909,786.71,7,0.0,153.32,196.46,UPI,2021,4,Apr,2,16,Tuesday,19.49,590.25,1,No Discount
ORD-002803,2022-09-05,CUST-0059,James Harris,Corporate,South,Texas,PROD-0101,Technology,Machines,Premium Camera 902,3295.98,8,0.5,-953.67,97.81,Cash,2022,9,Sep,3,36,Monday,-28.93,3198.17,0,High (>35%)
ORD-002804,2023-05-25,CUST-0442,Patricia Johnson,Consumer,West,California,PROD-0006,Technology,Copiers,Smart Speaker 550,4436.62,8,0.3,-484.14,379.88,Cash,2023,5,May,2,21,Thursday,-10.91,4056.74,0,Medium (16–35%)
ORD-002805,2021-02-16,CUST-0438,James Taylor,Home Office,West,California,PROD-0088,Technology,Phones,Eco Speaker 810,4928.92,3,0.4,-1283.93,116.23,Card,2021,2,Feb,1,7,Tuesday,-26.05,4812.69,0,High (>35%)
ORD-002806,2023-12-18,CUST-0372,Robert Jackson,Corporate,North,Illinois,PROD-0104,Technology,Accessories,Eco Monitor 474,10612.03,8,0.0,2557.0,367.78,Card,2023,12,Dec,4,51,Monday,24.1,10244.25,1,No Discount
ORD-002807,2022-01-09,CUST-0483,Mary Miller,Consumer,East,New Jersey,PROD-0041,Technology,Phones,Smart Tablet 965,8681.6,4,0.0,765.83,104.49,UPI,2022,1,Jan,1,1,Sunday,8.82,8577.11,1,No Discount
ORD-002808,2023-12-03,CUST-0187,William Brown,Consumer,West,Arizona,PROD-0154,Office Supplies,Envelopes,Basic Notebook 573,89.92,4,0.1,10.74,187.81,Net Banking,2023,12,Dec,4,48,Sunday,11.94,-97.89,1,Low (≤15%)
ORD-002809,2023-11-01,CUST-0005,David Smith,Consumer,North,Wisconsin,PROD-0086,Furniture,Furnishings,Pro Chair 707,947.49,1,0.4,-15.63,20.08,Card,2023,11,Nov,4,44,Wednesday,-1.65,927.41,0,High (>35%)
ORD-002810,2022-07-02,CUST-0420,Mary Brown,Home Office,South,Florida,PROD-0110,Furniture,Bookcases,Ultra Chair 927,568.24,4,0.2,12.73,149.38,Cash,2022,7,Jul,3,26,Saturday,2.24,418.86,1,Medium (16–35%)
ORD-002811,2022-04-12,CUST-0413,Jennifer Harris,Consumer,East,New Jersey,PROD-0003,Furniture,Bookcases,Ultra Shelf 838,1399.63,4,0.4,12.47,73.77,UPI,2022,4,Apr,2,15,Tuesday,0.89,1325.86,1,High (>35%)
ORD-002812,2021-01-15,CUST-0354,Jessica Johnson,Home Office,West,Washington,PROD-0174,Office Supplies,Paper,Premium Stapler 882,1007.5,8,0.0,205.75,254.99,Cash,2021,1,Jan,1,2,Friday,20.42,752.51,1,No Discount
ORD-002813,2023-11-03,CUST-0061,Linda Thomas,Consumer,South,Texas,PROD-0116,Furniture,Tables,Premium Sofa 267,2543.54,5,0.1,487.87,34.44,Net Banking,2023,11,Nov,4,44,Friday,19.18,2509.1,1,Low (≤15%)
ORD-002814,2022-10-29,CUST-0382,William Martin,Consumer,East,Pennsylvania,PROD-0133,Technology,Copiers,Ultra Speaker 850,6130.39,5,0.2,960.19,144.44,UPI,2022,10,Oct,4,43,Saturday,15.66,5985.95,1,Medium (16–35%)
ORD-002815,2022-03-18,CUST-0381,Richard Johnson,Consumer,West,Arizona,PROD-0151,Technology,Accessories,Ultra Laptop 464,1493.88,1,0.5,-242.16,20.47,Card,2022,3,Mar,1,11,Friday,-16.21,1473.41,0,High (>35%)
ORD-002816,2022-12-02,CUST-0433,Mary Williams,Corporate,South,Texas,PROD-0183,Furniture,Tables,Pro Lamp 892,551.01,2,0.3,-78.42,84.34,Card,2022,12,Dec,4,48,Friday,-14.23,466.67,0,Medium (16–35%)
ORD-002817,2023-04-04,CUST-0461,Patricia Martin,Home Office,North,Minnesota,PROD-0034,Technology,Accessories,Eco Phone 505,1878.9,3,0.1,145.55,144.97,UPI,2023,4,Apr,2,14,Tuesday,7.75,1733.93,1,Low (≤15%)
ORD-002818,2022-05-17,CUST-0136,Sarah Harris,Corporate,West,Nevada,PROD-0001,Technology,Accessories,Pro Laptop 545,8696.95,6,0.2,1143.89,255.33,Cash,2022,5,May,2,20,Tuesday,13.15,8441.62,1,Medium (16–35%)
ORD-002819,2022-03-03,CUST-0350,Robert Williams,Home Office,West,Arizona,PROD-0119,Furniture,Chairs,Eco Shelf 378,12994.41,10,0.3,-1630.79,292.46,UPI,2022,3,Mar,1,9,Thursday,-12.55,12701.95,0,Medium (16–35%)
ORD-002820,2022-08-22,CUST-0003,Michael Wilson,Consumer,East,New York,PROD-0006,Technology,Copiers,Smart Speaker 550,843.72,3,0.0,234.06,106.69,Net Banking,2022,8,Aug,3,34,Monday,27.74,737.03,1,No Discount
ORD-002821,2021-09-16,CUST-0478,Robert Jackson,Corporate,East,New York,PROD-0133,Technology,Copiers,Ultra Speaker 850,427.25,2,0.0,93.99,91.54,Card,2021,9,Sep,3,37,Thursday,22.0,335.71,1,No Discount
ORD-002822,2022-09-01,CUST-0466,Sarah Martin,Home Office,South,Georgia,PROD-0089,Furniture,Furnishings,Ultra Chair 492,6982.32,9,0.3,-397.72,375.79,Net Banking,2022,9,Sep,3,35,Thursday,-5.7,6606.53,0,Medium (16–35%)
ORD-002823,2023-12-13,CUST-0454,Michael Johnson,Corporate,South,Texas,PROD-0053,Furniture,Chairs,Ultra Stool 399,7930.55,6,0.3,-943.65,252.02,UPI,2023,12,Dec,4,50,Wednesday,-11.9,7678.53,0,Medium (16–35%)
ORD-002824,2021-11-18,CUST-0440,John Moore,Consumer,North,Ohio,PROD-0022,Technology,Copiers,Premium Laptop 200,23271.39,9,0.0,4211.59,143.11,Cash,2021,11,Nov,4,46,Thursday,18.1,23128.28,1,No Discount
ORD-002825,2021-07-21,CUST-0301,Jessica Miller,Corporate,South,North Carolina,PROD-0091,Technology,Accessories,Pro Monitor 756,2854.87,8,0.4,-107.91,318.57,Card,2021,7,Jul,3,29,Wednesday,-3.78,2536.3,0,High (>35%)
ORD-002826,2021-03-26,CUST-0173,Michael Moore,Home Office,North,Illinois,PROD-0087,Furniture,Furnishings,Premium Chair 812,2758.65,7,0.3,175.15,107.13,Net Banking,2021,3,Mar,1,12,Friday,6.35,2651.52,1,Medium (16–35%)
ORD-002827,2022-11-25,CUST-0199,Joseph Taylor,Corporate,South,Texas,PROD-0027,Technology,Machines,Ultra Monitor 633,15410.82,9,0.2,1010.35,75.7,UPI,2022,11,Nov,4,47,Friday,6.56,15335.12,1,Medium (16–35%)
ORD-002828,2023-11-12,CUST-0378,Richard Harris,Home Office,South,Texas,PROD-0008,Technology,Accessories,Smart Monitor 281,9902.5,5,0.0,1200.16,93.12,Net Banking,2023,11,Nov,4,45,Sunday,12.12,9809.38,1,No Discount
ORD-002829,2023-01-10,CUST-0478,Robert Jackson,Corporate,East,New York,PROD-0106,Furniture,Chairs,Basic Lamp 114,2124.28,4,0.3,145.05,107.56,Card,2023,1,Jan,1,2,Tuesday,6.83,2016.72,1,Medium (16–35%)
ORD-002830,2023-11-06,CUST-0440,John Moore,Consumer,North,Ohio,PROD-0016,Technology,Accessories,Eco Camera 908,2495.4,8,0.3,-249.52,312.63,Net Banking,2023,11,Nov,4,45,Monday,-10.0,2182.77,0,Medium (16–35%)
ORD-002831,2023-10-07,CUST-0322,Joseph Martin,Home Office,South,Florida,PROD-0128,Furniture,Bookcases,Premium Chair 283,3079.34,5,0.0,270.54,135.86,Cash,2023,10,Oct,4,40,Saturday,8.79,2943.48,1,No Discount
ORD-002832,2022-05-24,CUST-0436,John Thomas,Corporate,North,Illinois,PROD-0074,Office Supplies,Fasteners,Basic Stapler 914,100.12,8,0.0,26.35,352.69,UPI,2022,5,May,2,21,Tuesday,26.32,-252.57,1,No Discount
ORD-002833,2022-09-28,CUST-0308,William Jones,Consumer,South,Texas,PROD-0073,Office Supplies,Labels,Elite Scissors 750,475.3,5,0.0,85.99,46.15,UPI,2022,9,Sep,3,39,Wednesday,18.09,429.15,1,No Discount
ORD-002834,2023-09-28,CUST-0404,Patricia White,Home Office,West,California,PROD-0108,Technology,Machines,Eco Camera 533,6139.09,6,0.0,2020.0,236.98,Net Banking,2023,9,Sep,3,39,Thursday,32.9,5902.11,1,No Discount
ORD-002835,2021-02-12,CUST-0229,James Moore,Corporate,West,Arizona,PROD-0068,Furniture,Furnishings,Pro Cabinet 691,1220.47,3,0.5,-373.15,77.06,UPI,2021,2,Feb,1,6,Friday,-30.57,1143.41,0,High (>35%)
ORD-002836,2022-08-03,CUST-0102,Sarah Wilson,Home Office,South,Virginia,PROD-0017,Technology,Phones,Elite Monitor 696,9113.23,4,0.2,-720.26,182.4,Card,2022,8,Aug,3,31,Wednesday,-7.9,8930.83,0,Medium (16–35%)
ORD-002837,2022-08-03,CUST-0029,William Martin,Home Office,East,Connecticut,PROD-0087,Furniture,Furnishings,Premium Chair 812,6736.54,5,0.3,-561.19,241.41,UPI,2022,8,Aug,3,31,Wednesday,-8.33,6495.13,0,Medium (16–35%)
ORD-002838,2022-01-19,CUST-0473,David Taylor,Consumer,East,Connecticut,PROD-0112,Office Supplies,Art,Ultra Scissors 159,409.89,4,0.1,33.57,194.38,Net Banking,2022,1,Jan,1,3,Wednesday,8.19,215.51,1,Low (≤15%)
ORD-002839,2023-04-30,CUST-0359,William Johnson,Home Office,West,Washington,PROD-0196,Furniture,Bookcases,Ultra Desk 809,6216.32,10,0.3,233.66,171.72,Card,2023,4,Apr,2,17,Sunday,3.76,6044.6,1,Medium (16–35%)
ORD-002840,2023-05-05,CUST-0016,Linda Johnson,Home Office,South,Texas,PROD-0129,Furniture,Chairs,Basic Cabinet 998,12338.81,8,0.0,1988.61,147.94,Net Banking,2023,5,May,2,18,Friday,16.12,12190.87,1,No Discount
ORD-002841,2021-11-21,CUST-0287,Robert Anderson,Corporate,East,New Jersey,PROD-0083,Furniture,Bookcases,Pro Sofa 153,999.47,4,0.1,87.24,84.14,Card,2021,11,Nov,4,46,Sunday,8.73,915.33,1,Low (≤15%)
